,0,1,2,3
478,3.667603156054843e-05,0.00456173245634107,1.2885416024587606e-20,0.020064147063090162
479,0.0027780323489470537,0.008383103398625838,0.0007550445210207199,0.02727707647312351
480,3.5805746151700514e-19,0.00835804800791247,1.2885416024587606e-20,0.018123011319117758
484,0.000365243128996969,0.022749987934016662,0.00041335778764312156,0.010088062317857903
488,0.000741192805600347,0.006868568396096658,1.2885416024587606e-20,0.01947058171494328
490,1.2568992833292326e-20,0.014366294274551125,1.2885416024587606e-20,0.04703192740621161
492,1.2568992833292326e-20,0.006371198054603481,0.002850870528242139,0.025957908203238848
493,0.001577929713610546,0.01548520527718421,1.2885416024587606e-20,0.0075646578962926215
495,0.00047264466653365876,0.008084186791495017,1.2885416024587606e-20,0.016858239583157887
499,0.028354844901193145,0.013542697805636777,0.0031088870619188145,0.011518363504809333
500,0.003788526142708448,0.025527773954879752,1.2885416024587606e-20,0.00846781564608101
501,1.2568992833292326e-20,0.0009774044388961964,0.0049109326264489255,0.014633556049505638
508,0.0010366818324072159,0.011848356599739105,1.2885416024587606e-20,0.010959170870776615
513,2.999343266610131e-05,0.010257804486123028,1.2885416024587606e-20,0.0163329741161546
514,0.008787978827091597,0.0076404540365776884,1.2885416024587606e-20,0.024319846314794818
515,0.00026490710155020313,0.003983009142675576,1.2885416024587606e-20,0.020511066357290195
516,1.2568992833292326e-20,0.00722882513081228,0.006089883734812953,0.00036589064222983687
520,0.002160063279531575,0.06323685138750189,0.001244052047788476,1.749045818053144e-11
522,3.542085795805734e-05,0.01603348905271556,0.0038989450185082453,0.0024112755118032244
524,0.00024840066573599386,0.032167360664911084,0.0003214927745913644,0.008059262005295746
525,0.0015827083905536935,0.009392425974559132,1.2885416024587606e-20,0.006073081320865069
529,0.0003622353766180247,0.007186691322808846,1.2885416024587606e-20,0.02464050358077998
530,0.0024776416448810522,0.008491528789973377,1.2885416024587606e-20,0.013864495217726364
2006,0.06114351196053974,0.012938338388848513,0.0024989603006079883,5.323645939822047e-16
2017,1.2568992833292326e-20,0.008411673915785596,0.004571025336843213,0.0022512198032443383
2021,0.0020935275255957258,0.009682593905445964,0.0004907062280726192,0.022178022934334896
2022,1.2568992833292326e-20,0.002213010269257739,0.00751782346998049,9.084534505137445e-06
2023,0.0004898568935460981,0.011824108002388652,0.004888725494236763,0.0001907491753244984
3131,0.0010592307748887963,0.0016654333552504161,0.01289247424295761,0.0002895829358253108
3132,0.004119387595633835,0.012654657527036003,0.0032322556164925973,0.0011249505491878822
3134,0.0007453868334709159,0.005020009816739869,0.021565640411533492,0.0003435019654933431
3135,0.0018001686464192814,6.3641569227665884e-21,0.01726952977210123,0.005290555435892844
3137,0.03510443793931837,0.005387806483274108,0.0022074822591507445,1.2635245676951707e-20
3139,0.007042236357177208,0.002131223901004524,0.00803368541738647,0.0015084613520455871
3140,0.0020527571013364463,6.3641569227665884e-21,0.037701940094245046,0.005099645230396406
3141,1.2568992833292326e-20,0.01845148841151996,0.058153021753793686,0.0004632771676723344
3142,0.000230755178538012,0.0019964312291484545,0.03303729629317999,0.0032669610321246706
3143,0.029282278372672024,0.0025164223645654806,0.004245452786846565,1.2635245676951707e-20
3144,0.002368018331618839,0.00033844775187428356,0.006656612687514037,0.00107404660706615
3145,0.006062026956839808,0.000432359607970397,0.012637023503958067,0.003393089072200164
3146,0.0025308526982450205,0.00010322443346063414,0.015717501985170006,0.0021832085638516636
3147,0.0024218316443050314,0.0004003584935612369,0.051451780448926794,1.2635245676951707e-20
3148,0.0013439523233535612,1.8053624627876283e-05,0.020640340524446462,0.0017926453888190768
3150,0.0004208974080272091,0.0005594279187853391,0.02268416888958729,6.559131271078583e-05
3151,0.000520293366603725,2.8090656422429146e-05,0.023338488925579045,0.001516110053819598
3152,0.0018174436333426981,0.0011063591884673755,0.008887815954832935,0.001148013248155896
3153,0.0024803688650100976,0.0003857524067214472,0.008185637287959374,0.0018681271871754464
3154,8.901705180724624e-05,0.0007600976502171614,2.2061521733940997e-05,0.0004819354864052398
3155,0.0019592009412106423,0.0033083849991542577,0.03249715719742748,1.2635245676951707e-20
3156,0.004208669142721033,0.009026529520257082,0.04186461099158406,0.000140702337914359
3157,0.0004958530200753116,8.290588525586009e-05,0.01282595528204155,9.324904756545208e-05
3158,0.013932395186775873,0.007359175323344666,0.0007503830430352956,0.013265769593389992
3159,0.014446822013418646,0.004241417649979884,0.0007754886753641434,0.012571118383431496
3160,0.024217032230348625,0.0005567083927085757,0.0006171611553457563,0.0020827762345778746
3161,0.01421140555603918,0.0005840325864122028,0.0004557031996763945,0.007715826964318312
3162,0.010080765340028925,0.0005024734734200442,0.0005736367974224346,0.0057372775754791164
3163,0.02511286254602847,0.0028174062257193227,0.0032687659648113015,0.005798095972566628
3164,0.021140292633597346,0.0001943081443957979,0.006296539343621292,0.012535429650316593
3165,0.0389336485972289,7.398479396957312e-06,0.0043295097841133485,0.004892772848774462
3166,0.008586559923351774,0.0009145258991117856,0.0003750140310030032,0.005653561809954319
3167,0.028044674965031723,0.0007511090440671655,0.002096520247164817,0.01412952139506234
3168,0.002890209029041086,3.538193547063636e-05,0.0008324676252242902,0.00032788423248989286
3169,0.00874851202163859,0.0006441751145066297,1.2885416024587606e-20,0.004509785082232838
3170,0.01895974040315567,6.3641569227665884e-21,0.0027142893972502977,0.007044403013364397
3171,0.016261307207671792,6.3641569227665884e-21,0.0003630068164725629,0.005704456310539991
3172,0.006972551192000055,0.00011104273907578987,0.0019780122063558793,0.004440938441816894
3173,0.007008707371664372,0.0012178939512909822,1.2885416024587606e-20,0.010669864357606633
3175,0.007881451485271132,0.002582380001968628,3.336210449158329e-12,0.015627573281185542
3176,0.005007649671544617,0.0014839518376675864,1.2885416024587606e-20,0.013143054561802953
3177,0.01180622735230954,6.3641569227665884e-21,0.0008611884651530645,0.006667590012949859
3178,0.005747891385390141,1.0540376304270868e-05,1.2885416024587606e-20,0.00435390807031978
3223,1.2568992833292326e-20,0.01879036742337022,0.004447726928673628,0.0017300617668976228
3226,0.01876438219673648,6.3641569227665884e-21,0.002685743545250276,0.004753849433500163
3230,1.2568992833292326e-20,0.00030142419345209246,0.0004410749120215115,0.02909802129649752
3231,0.0029972666817025054,0.004884813062090622,0.007477313548053885,0.0012382248633967762
3233,0.001798258852944902,0.02749141110615851,1.2885416024587606e-20,0.011763091077673603
3235,7.303637582588575e-08,0.01199128193956602,0.00014429434439078428,0.0022351983021056334
3236,1.6065893084836342e-06,6.3641569227665884e-21,0.00011809886720891426,0.03306676335805984
3238,0.0008587701469717746,6.3641569227665884e-21,0.015895224352212713,0.002249178219449231
3243,1.7605499054568152e-17,0.0007910703235526463,0.012406263095205743,0.0023027547225821722
3264,0.0038065474872921844,0.010322884530971415,0.008048127920639345,1.2635245676951707e-20
3282,0.038374067722985065,0.0005657811059236438,0.002238622346625442,1.2635245676951707e-20
3283,0.007082684366521134,5.291321459015855e-07,0.0004929643666846314,0.0024516242145496566
3284,0.002944872591928989,0.0004203474191581394,0.008310385929593763,0.0017187605932340916
3285,0.010798030652796001,6.3641569227665884e-21,0.0014700419680364664,0.006561149565434924
3286,0.002598046786893602,6.3641569227665884e-21,0.01648991032209643,0.0008707738985044731
3288,0.0007904828655343588,6.3641569227665884e-21,0.01806791571888684,0.0010218368217184027
3289,0.004818102157667799,6.3641569227665884e-21,0.0004018887356870841,0.002126076237893867
3290,0.0004177862882100573,6.3641569227665884e-21,0.01801619276130254,1.2635245676951707e-20
3292,0.013755304296588278,6.3641569227665884e-21,0.00195792090734701,0.00023959398401761307
3293,0.013189603184075091,0.0002381192428069684,0.00013015841504669383,0.00367697527532891
3294,0.004759275910975838,6.448553629433836e-06,0.01056518687415158,0.0011724971922878722
3295,0.02351877364253203,6.3641569227665884e-21,0.0033296330293493465,0.001398088507970109
3301,0.016230841999222662,6.3641569227665884e-21,0.001781954285851737,0.0035617224201445717
3302,0.0014487890883849554,6.3641569227665884e-21,0.0002618687170445489,0.00018229539236780113
3305,0.0019001351770320972,6.3641569227665884e-21,0.020031020964601354,0.0007671538560816623
3307,0.008839570335546719,0.00018467869415825263,0.00018446461265889236,0.004484790988539237
3309,0.0006178663367982091,2.6978507724817476e-05,0.006207324503307816,1.2635245676951707e-20
3312,0.0002989369250160281,0.0005516792568060561,0.01786164241775534,1.2635245676951707e-20
3314,0.00724536973817598,1.2502960092644006e-13,0.0009317376160511867,0.0015350471859671964
3316,0.004729416177444997,6.3641569227665884e-21,0.0009408330952930839,0.001321075733834956
3320,0.007454652861775096,6.3641569227665884e-21,0.0006517337164315547,0.0008623497225552451
3323,0.010879773535793006,6.3641569227665884e-21,0.0012789022520911127,0.002228742779672063
3325,0.002039102497642288,6.3641569227665884e-21,0.011840890126601873,0.0006776639598402944
3327,0.0005166759591742059,6.3641569227665884e-21,0.002879645350990987,1.2635245676951707e-20
3328,0.007295035086452643,2.862367236948379e-10,0.001037940784825943,0.0004582263599324141
3331,0.006009463613687064,6.3641569227665884e-21,1.2885416024587606e-20,0.002663359953564116
3336,0.008523860680738602,0.001068032578727351,0.0094814435606269,0.0006108977995212656
3338,0.00036402421894635585,6.108195744708835e-05,0.0031944464854570557,1.2635245676951707e-20
3341,0.009480953960884855,6.3641569227665884e-21,0.0014861632059986094,0.000997685804339579
3343,0.00573630201779525,6.3641569227665884e-21,0.001060785986377962,0.0009621772130350859
3345,0.005065890271109755,0.001770072965427783,0.006110710435217635,1.2635245676951707e-20
3350,0.010871646470407432,6.3641569227665884e-21,0.0014045741231032082,0.0035481190754248467
3351,5.018323443159823e-05,6.3641569227665884e-21,0.014388703582466309,1.2635245676951707e-20
3355,0.003821857491768678,0.002019085196511678,0.004107438956302235,0.000262356136862899
3356,0.0031279605093090294,0.0016988355714394573,0.00012664211113432293,0.0056611225139153315
3357,0.010429229967689068,6.3641569227665884e-21,0.0005812881351843911,0.0015800361695792473
3359,0.0036515407505211435,0.002425448894560219,0.003187664153043384,1.2635245676951707e-20
3360,0.011830724439736932,6.639222343162816e-08,0.0009108510824129213,0.005296937405580106
3362,0.006531464718116255,0.001058050073852172,0.004557637201829047,0.0009808490108119514
3363,0.0023855023750806803,0.00019787040490684606,0.0046981614641917885,5.4740805561100736e-05
3366,0.00505871080810421,6.3641569227665884e-21,5.1991185090650066e-05,0.0017228383173264346
3367,0.0060075497989771996,0.0003323319992880243,0.0009023013382517477,1.2635245676951707e-20
3370,0.0010599365449947345,6.3641569227665884e-21,0.011399220972675777,0.0015980112765532203
3372,0.0011375656420927326,0.0009634790183558781,0.022488678463912108,0.002094394951348551
3374,0.03602098284397644,6.3641569227665884e-21,0.0037680843189251897,0.0003037472173877544
3375,0.0020055329889449884,2.4297387648407614e-05,0.0059876675410214615,0.0017310028797126698
3376,0.0002108371754645569,0.0016483657257719741,0.00625967117032376,0.0013854988852022372
3378,0.0029218041187730527,0.0027239576314706314,0.013844696268855134,0.000497351060094293
3379,0.0007152444324632784,6.3641569227665884e-21,0.00945731382437349,1.2635245676951707e-20
3383,0.021212393993229318,0.001704929292821022,0.0018793496413805368,0.0030714758731698205
3387,0.002436745929932755,0.00011731881605295526,0.0034824434818638613,1.2635245676951707e-20
3390,0.0018426362521009705,6.028860256935348e-05,0.007545115633755525,1.2635245676951707e-20
3391,0.0002555935609893435,6.3641569227665884e-21,0.00512581188207961,1.2635245676951707e-20
3400,0.005990866172745372,1.7636191530522906e-05,0.006635876378982477,0.00020439834744615995
3424,0.0011988983133177085,6.3641569227665884e-21,0.002201718815864354,0.00013701029607032471
3425,0.0006077381080448181,9.626012807805862e-05,0.007635078159020973,1.2635245676951707e-20
3434,0.007309468684679924,6.3641569227665884e-21,0.0003775978014622504,0.005294475674143397
