0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
86.5882346311,47.5667380087,51.3147162308,16.8104691461,80.9128108973,48.028493272,110.896522067,293.167528891,481.460015934,420.624055805,337.772004447,460.091589177,792.312482057,734.342810552,508.234201921,627.901337962,677.822363725,687.042042771,665.54056936,454.193038261,401.469541253,302.881485601,173.435287466,132.598956298
8.69736313345e-21,0.00438065195169,8.69736313345e-21,8.69736313345e-21,8.69736313345e-21,8.69736313345e-21,8.69736313345e-21,8.69736313345e-21,8.69736313345e-21,8.69736313345e-21,8.69736313345e-21,2.67427229684e-19,40.1588837337,8.69736313345e-21,8.69736313345e-21,4.29948928913,8.69736313345e-21,50.2283089853,57.132512399,94.442528759,7.97252894896,0.000925636781861,39.0262502264,3.03711012834
3.84789708136e-07,3.89911376159e-21,3.89911376159e-21,3.89911376159e-21,0.684649701604,2.33453595074,3.89911376159e-21,1.32007296348,3.89911376159e-21,3.89911376159e-21,1.62135083186,2.02525771695,3.89911376159e-21,3.89911376159e-21,3.89911376159e-21,3.89911376159e-21,8.57914665407,59.8589373561,26.1624628015,2.15077707633e-15,20.3487728052,3.7536851259e-19,1.20833963158e-10,3.46696051798
3.92011792175,1.07050641051e-20,1.07050641051e-20,1.07050641051e-20,1.07050641051e-20,1.07050641051e-20,41.9430737688,1.07050641051e-20,1.07050641051e-20,50.5911729434,1.07050641051e-20,4.71131147102,13.3697288689,10.7380284481,1.07050641051e-20,16.5608063608,1.07050641051e-20,2.43815356354,1.07050641051e-20,1.07050641051e-20,1.07050641051e-20,1.07050641051e-20,7.42424092837,0.492368515507
8.69736313345e-21,2.33170531391,8.69736313345e-21,8.69736313345e-21,8.69736313345e-21,8.69736313345e-21,8.69736313345e-21,5.79763982506,64.1433003653,8.69736313345e-21,1.37932319324,8.69736313345e-21,8.69736313345e-21,8.69736313345e-21,1.44359518869e-18,8.69736313345e-21,8.69736313345e-21,16.1281383629,0.0015378790966,18.6448851581,8.5716412056,8.69736313345e-21,15.6614523857,8.69736313345e-21
136.54855265,45.2941927612,48.4164853674,19.935520536,1.00112926726e-20,1.28069857728,22.4891703818,145.944558045,350.487214203,349.388666166,382.661188425,315.960514185,408.719059644,526.064467369,491.450190545,389.568393552,449.641059846,466.404220127,523.84222316,624.830686629,524.545811401,466.599091473,402.392300753,319.781977025
15.6091356473,19.6219741016,20.7929459183,20.4856350284,8.48042959441,31.2700838369,30.2507749558,57.6976717302,45.0653572081,24.100845477,12.090887469,0.0166605164807,33.6760472466,52.2098567648,41.9644630467,49.8220481443,15.9754214949,69.916385545,60.1791261205,75.7657884763,96.7709806527,40.5233325255,10.0681493736,16.8566790516
1.23223013908e-20,1.23223013908e-20,1.23223013908e-20,1.23223013908e-20,1.23223013908e-20,1.23223013908e-20,6.94209348424e-18,1.23223013908e-20,1.23223013908e-20,4.86745496483e-05,2.33839302908e-19,26.5492013055,71.0590962124,187.407118473,90.6268538259,13.5264657289,21.4623054674,1.23223013908e-20,33.2970493347,30.7631038453,3.09915313261,1.23223013908e-20,1.23223013908e-20,1.23223013908e-20
0.0171165538069,3.89911376159e-21,3.89911376159e-21,3.89911376159e-21,3.89911376159e-21,3.89911376159e-21,3.89911376159e-21,3.89911376159e-21,46.7255006052,9.42008875092,3.89911376159e-21,3.89911376159e-21,3.89911376159e-21,3.89911376159e-21,27.8122459696,3.89911376159e-21,3.69628649763,3.89911376159e-21,8.93930723768,26.8347236016,4.7910004351,8.00865996658,14.2060236027,3.89911376159e-21
18.4396933379,4.4881613464e-21,2.54063223862,3.8919261971,3.10856296894,7.54222003879,4.4881613464e-21,4.4881613464e-21,1.13594527974e-05,15.1622697024,33.6345767143,82.8976434475,67.7414841335,63.8350431873,70.3619163078,101.464425243,34.5562575109,124.997233698,218.102482396,62.1846018472,54.5000205698,24.091783781,0.00698422692551,4.4881613464e-21
