,0,1,2,3,4,5
3132,0.00655405885597321,0.0013618159785954032,0.00034440553369340104,0.0017432734039137736,0.01615112231432664,0.003029582176012457
3134,0.001507884150095135,0.021077837596188215,0.00039007526449852945,3.9831597271468947e-20,0.006937497546268105,0.0037029298860759108
3135,0.0016451361602563919,0.017460672064815257,0.0008710564086747746,0.002792338000086204,4.8373461234930514e-08,0.010704167471877756
3137,0.06598693512663578,0.0014490088997944994,0.0019403308503431484,0.0005191014839292542,0.0034753463937054834,0.00043160372749270304
3139,0.008598720893681064,0.007758752646540067,0.00015480275305453987,0.004617532040482647,0.002813574086994118,0.003368272969608262
3140,0.002429572312402951,0.03668396110839087,2.6752938812239694e-20,0.0013583105288488475,0.00015185204903361542,0.018034293475449856
3141,0.0002288843424092803,0.05462378971119602,2.6752938812239694e-20,3.9831597271468947e-20,0.02664872421721817,0.01044226777621442
3142,0.0006824222242922586,0.033444902648537805,0.00031392947412079943,3.9831597271468947e-20,0.00350041814387523,0.009877736104207203
3143,0.05429632192441748,0.003965647337470414,9.582091886863832e-05,0.00084157997429465,0.0019107817110792804,0.00012993046068374007
3144,0.003686060135891517,0.006931734503754146,0.0001495664200489679,0.0007347427125628534,0.0003660009354723379,0.0026871997930631966
3145,0.006712273006790838,0.012316125802316906,2.6752938812239694e-20,0.004698972461743261,0.000802320536531033,0.00802265475514087
3146,0.002351964651564115,0.016627773239586165,3.6462694316893726e-07,0.0021103149110433127,0.0002515873925553457,0.005854847233788604
3147,0.001678307286036198,0.0584902413373508,0.00031246986005162113,0.0012072982178872255,3.324021934535791e-20,0.0031281357708722347
3148,0.001323785354957155,0.020693634026256857,2.6752938812239694e-20,0.0005426093560928045,1.922203563485298e-05,0.008006990206666767
3150,0.00032984372957175893,0.025603252708650357,0.0005281007256132286,3.9831597271468947e-20,0.00014084841309615814,0.0016176355229794923
3151,0.00038530673124591964,0.02437304752280215,0.00011278358235251099,0.0002573594941418358,0.0001703371540589838,0.006119313800881314
3152,0.001960393378203594,0.008674768850052922,2.6752938812239694e-20,0.0013895696852219937,0.0015890993241264382,0.0036689044244322916
3153,0.0017226228957318455,0.008528531659140757,2.6752938812239694e-20,0.002941553546738374,0.0009380960166875477,0.0035391547583014777
3154,0.000122932044905659,2.2537333866928313e-05,0.0009954906891261454,0.00013385628861137998,0.0005404033063806672,0.00027077786740008864
3155,0.0019402131122461844,0.036175867535183856,2.6752938812239694e-20,0.0007695594764067584,0.005322205679961759,0.0005418485659151108
3156,0.003580299026580045,0.04129221435288189,2.6752938812239694e-20,0.003039390503399951,0.012576848803791939,0.007803900051114597
3157,0.0006806115980636401,0.014374344851808739,0.00011862516894401889,3.9831597271468947e-20,3.324021934535791e-20,0.000984693619853778
3158,0.007746698694013799,0.0020698598574191212,0.01769113609138074,0.02189021892122519,0.0036105634018142392,0.00463509574398588
3159,0.004799728380006369,0.0019254613826321784,0.009658453421395883,0.027484927684913858,0.0022513647667206354,0.006800814327150364
3160,0.03827994267726195,2.864272690251438e-16,0.0002973706948613218,0.00551609336730529,0.00044712004859972056,0.004149078519833418
3161,0.005527223668488915,0.0006124494447523291,0.001320541594817264,0.02367310252999032,0.0007834453488599971,0.007027192802791027
3162,0.0004788361164759641,0.0009464576688843194,0.0011067336442586945,0.022203310452159022,0.0006466624832459276,0.002376310847902047
3163,0.03750922573362134,0.0029562941935368293,0.0029429405433842584,0.00916988508092821,0.0021043466104179935,0.008428918979313927
3164,0.01153541958425044,0.006857565321160558,0.003118362541771001,0.032262213284357404,0.00011949798032779631,0.01192426690459937
3165,0.06618749271644613,0.0033836041262409965,0.0016713987929517856,0.003301048148361344,3.249084539282386e-05,0.009561321741072683
3166,0.001156704473517005,0.0009600787935190343,0.0037936198071745067,0.01784404584670955,3.324021934535791e-20,0.0020078642932431193
3167,0.004017827899240057,0.0031817623353006825,0.0038614942513897593,0.054855616412264184,1.750432663457037e-08,0.00912462264770639
3168,0.004366453230514209,0.0007679542008596253,2.6752938812239694e-20,0.0008318699176465167,2.969813876957166e-09,0.0008723823484764533
3169,0.0005002466760838974,0.0002465915907763645,0.0025666622140300267,0.019418454318988764,3.324021934535791e-20,0.00026488912765967827
3170,0.006282824718310359,0.0032012492395113784,0.00013038180522409668,0.032114344701147116,3.324021934535791e-20,0.005869543224477376
3171,0.002462508032158996,0.000978583083078516,0.0006450482993671004,0.030512200077684258,5.21372097084449e-18,0.0027991662630982455
3172,0.0016828312423512906,0.0017454842047850475,0.00019723519382553692,0.0130037065134119,0.0006667610378368568,0.004650010994691079
3173,0.0005948938714032227,1.3015596611284528e-07,0.006141229262408812,0.02026249601977551,7.568233326777637e-05,0.004499866981962955
3175,0.0013311547629883708,0.0009914417454031058,0.010351632014888666,0.02475330103410983,1.0291023954455248e-14,0.006120401666576941
3176,0.0005939868686505643,2.9144434364238896e-20,0.005701100954836355,0.017882659527149704,0.000483640827883314,0.008531352306367177
3177,0.0018117082885054214,0.0008640261827574956,0.0003435039117060344,0.02396408447325693,0.00025899519052685144,0.0051054305493013034
3178,0.0007030211645666848,2.9144434364238896e-20,0.0022482279476724433,0.012128465061644242,3.324021934535791e-20,0.0018528381435481953
3223,0.0001327186730533677,0.0024342513422725663,0.0005137345697937599,3.9831597271468947e-20,0.024453084714164075,0.004363800819363904
3226,0.024126703877582444,0.002356381073697628,0.00022411213947898522,0.011086434485551367,3.324021934535791e-20,0.007234664276780868
3230,2.4953173331194802e-20,2.9144434364238896e-20,0.004561228617203957,1.748791124357257e-11,0.0011275515363393781,0.05009213558023446
3231,0.0036606238447015192,0.006301322340093342,0.00028524285593038826,0.0023881931380249945,0.006582870297346754,0.00324340753353774
3233,0.004605400566769022,2.9144434364238896e-20,0.013906140361272178,3.9831597271468947e-20,0.028482213228588397,0.013862132435942025
3235,0.00030591708203937394,2.9144434364238896e-20,0.005995176650781661,3.9831597271468947e-20,0.012397798992753974,0.0011139959355678315
3236,2.4953173331194802e-20,2.9144434364238896e-20,0.009762169932468989,0.0011139087637182894,3.324021934535791e-20,0.05078262637653118
3238,0.0007135821408340192,0.01567152164000029,2.6752938812239694e-20,0.0008897275759920363,3.324021934535791e-20,0.0075962817046
3243,0.00025153169397033436,0.011888885125402034,0.00028318164964140406,3.9831597271468947e-20,0.0016752610138167116,0.005749019494204772
3264,0.005325573884754732,0.006002444990135817,2.6752938812239694e-20,0.0018570543910831298,0.0145515680195977,0.0008522217882395742
3282,0.07022693269804622,0.0022131742095282962,2.6752938812239694e-20,3.9831597271468947e-20,5.7347524161334445e-05,2.581327914987706e-20
3283,0.0028754508817234762,0.0004186939083736813,6.439188434684452e-17,0.010722058210903334,8.04792705227014e-05,0.0029389878494849187
3284,0.0024476228446469036,0.008439827684093695,0.00010849903004789646,0.002761322629721618,0.0005912040168873382,0.004404278392685021
3285,0.0013962084563263148,0.001664001016801968,3.823400311324896e-18,0.021899838445107518,3.324021934535791e-20,0.006558708576670925
3286,0.0018965785285079634,0.01814404672952555,2.6752938812239694e-20,0.0022073502489026865,3.324021934535791e-20,0.0032615902166717114
3288,0.00017269299247881024,0.018377199770835295,2.6752938812239694e-20,0.0012805499591260056,2.9484182814141732e-05,0.004918919036821118
3289,0.0008391616371776267,0.0003473153701464418,1.8029936965533854e-13,0.009332455679437622,4.317863088337313e-05,0.0017184339430058055
3290,9.718192439906618e-07,0.020146152321679486,2.6752938812239694e-20,0.00045808818198183205,3.324021934535791e-20,0.0011085571135311687
3292,0.022163624012972876,0.002048482512647687,2.6752938812239694e-20,0.0025509693915082934,3.324021934535791e-20,0.0004882814816497674
3293,0.0006514509274623199,0.00058239606138099,0.0002876610293905913,0.025232407913825416,3.324021934535791e-20,0.0021841887152102882
3294,0.0042593758757305585,0.01074866607972849,2.6752938812239694e-20,0.003622042817548028,0.00012302196621614517,0.004359954395676083
3295,0.029764148968763025,0.0038257753237295002,1.4377234723400657e-17,0.012007952053745765,3.324021934535791e-20,0.0022483423452240997
3301,0.0022016762262056324,0.00198087533332623,2.6752938812239694e-20,0.029089741829215057,3.324021934535791e-20,0.0022083667494241965
3302,0.0006613739224486251,0.00031157603031344906,2.6752938812239694e-20,0.0020915989143465885,3.324021934535791e-20,2.581327914987706e-20
3305,0.0011516625059431978,0.022409500273389425,8.504276752531781e-05,0.001700760940246925,3.324021934535791e-20,0.0027689198327412548
3307,0.00027327270557019414,0.00042495175459726555,0.001497686155976931,0.019012579047387117,3.324021934535791e-20,0.0015535423332913778
3309,0.0001862731888113644,0.007497607285623987,2.6752938812239694e-20,0.0005314581394591173,1.963687866571392e-05,2.581327914987706e-20
3312,9.707207978233794e-13,0.019654171669448894,2.6752938812239694e-20,6.016644043198621e-13,0.0007320631386881544,0.0017489574253958303
3314,0.00045413981272296336,0.000992194819343318,5.616204540728834e-16,0.013586559562340606,7.253017037319096e-05,0.0006905718953006425
3316,0.00036346921692094936,0.001169275127765676,1.939696437809813e-10,0.009204344431353893,3.324021934535791e-20,0.0004916411466107553
3320,0.009662933272913208,0.0006967661186226923,2.6752938812239694e-20,0.0035076438693234934,1.7725964337033906e-05,0.0016603173470157914
3323,0.0068863340718781,0.00134855316621008,2.6752938812239694e-20,0.013983206572503709,3.324021934535791e-20,0.0018318386944211438
3325,0.0004795693064290934,0.012955733163158966,2.6752938812239694e-20,0.002946095486608388,2.7703704932541155e-05,0.0021910479415336733
3327,0.00035333215904675156,0.0035111950944779796,2.6752938812239694e-20,0.0003392411412779092,3.324021934535791e-20,2.581327914987706e-20
3328,0.0030374350959310394,0.0012110838750910233,2.6752938812239694e-20,0.009932164636082192,3.324021934535791e-20,0.00020921103843063923
3331,0.00028683280202554065,2.9144434364238896e-20,0.0012916280233026187,0.012659754622592561,3.324021934535791e-20,9.747534602839596e-05
3336,0.009128418761747366,0.010447162507607636,8.158776221263296e-16,0.006288854496506557,0.001154415370222834,0.0014696201220083163
3338,0.00028051893353967796,0.0038433008411298064,8.051873971648135e-05,0.0002073686852374852,3.324021934535791e-20,2.581327914987706e-20
3341,0.007993679711987615,0.0015965142949172736,2.6752938812239694e-20,0.009451654935442132,3.324021934535791e-20,0.0008338209010161705
3343,0.0016149890109932962,0.0014426761668052124,0.00019885993495523602,0.009210246364708375,3.324021934535791e-20,2.581327914987706e-20
3345,0.005737355293587171,0.0074669467253814905,2.6752938812239694e-20,0.002707913056996713,0.002204690945236998,2.581327914987706e-20
3350,0.0005579145703024969,0.0017952280651859103,4.468954953487515e-13,0.021532447692392875,3.324021934535791e-20,0.002003372422971004
3351,2.4953173331194802e-20,0.016540734255299547,2.6752938812239694e-20,1.7302311629008896e-10,3.324021934535791e-20,0.0001830510627092622
3355,0.006058689023086442,0.0038454437703660605,0.00028686853709842494,0.0010620800493201805,0.0025196082069041275,0.0009106671321051103
3356,0.00045262431083637606,0.0006374398565876469,0.005609230512311823,0.007971678897224289,0.0004909296160563733,0.0023163786773286567
3357,0.0017049500785313342,0.0008183461803871146,0.0001792343529087577,0.01802847435441071,5.806922819143989e-19,5.000213066042546e-05
3359,0.005235610770594973,0.002942940199444996,2.6752938812239694e-20,0.0016023152915086464,0.003104230576004299,0.00035880089654977967
3360,0.0014877102935074292,0.0012743633173007648,0.00047865835070293465,0.022829596685671874,0.00010511486260294724,0.0038838128057012023
3362,0.01077789995897429,0.004440618190980729,0.000556621224563503,0.0016730084247702736,0.0008502773796974969,0.0020780519295529563
3363,0.0022682622836057453,0.0054733270044873645,6.53317064600678e-14,0.001868828961284717,0.00021194836600426268,0.00011248822342760927
3366,0.00039826902148726794,0.00014110017734439225,3.7891970695928714e-10,0.010176758705449313,3.324021934535791e-20,0.0007230416604063812
3367,0.009272848067585824,0.0011058937620172281,2.6752938812239694e-20,0.0013192996892567815,0.0004295689784615047,5.750442406857946e-07
3370,0.000966624778963879,0.012279707996122073,0.00021307481773632966,0.0008749346421457966,4.240812675157191e-09,0.003937188791221406
3372,0.001379192649766302,0.023524091020385166,2.6752938812239694e-20,0.00025816639638253595,0.0016688729259656848,0.006788102503349405
3374,0.05788290027124535,0.0037058634437662236,2.6752938812239694e-20,0.006338903487354561,3.324021934535791e-20,0.0013532237404012403
3375,0.002118230153145013,0.006397565178400735,0.000673104500137372,0.001522521824864769,3.244198277937562e-05,0.0029948270342868267
3376,0.0003422706829466077,0.005841158944564809,2.6752938812239694e-20,0.0003769261248489709,0.0024700517113415365,0.0033318685960176935
3378,0.004058333700917882,0.013693342130263866,2.6752938812239694e-20,0.001305487058226911,0.0037705824463971837,0.003000665066466062
3379,0.00016117192772031552,0.011469864741285904,2.6752938812239694e-20,0.000466790635597021,3.324021934535791e-20,2.581327914987706e-20
3383,0.003988909421228488,0.0037416725504841883,0.002597524427967334,0.03496001732805192,0.00016533271601827513,0.00022805668016181424
3387,0.0032274230320580343,0.004448980081388913,2.6752938812239694e-20,0.0006948946412978461,9.213890786443722e-05,2.581327914987706e-20
3390,0.001614767963659421,0.009101121778029736,2.679227929738923e-09,0.0010390570787416232,5.7845130165892156e-05,0.00018531346948562108
3391,0.0002613525528706831,0.006014553418163206,2.6752938812239694e-20,3.0503590098650813e-05,3.324021934535791e-20,6.0569267198488117e-05
3400,0.005278053374003823,0.007932963907442437,2.6752938812239694e-20,0.004733675156216236,9.4603348539088e-06,0.000523766286515081
3424,0.0005765953284546899,0.0025054430214495656,2.6752938812239694e-20,0.0014987031027872124,3.324021934535791e-20,0.0002758892464821728
3425,0.00034702744336932153,0.009374318286198226,2.6752938812239694e-20,0.00011546380223277045,0.00011304091495502974,2.581327914987706e-20
3434,0.0003985441680252437,0.00031544625923521586,1.698285518294067e-05,0.01767524772721372,0.00011365524528248048,0.0031720022543447446
