,0,1,2,3,4
3069,0.0251630608679,0.0108339876017,0.0556290716858,0.0508490923712,0.00963059547071
3074,0.0356959027943,0.000243335220181,0.00445715371794,0.00125726434941,0.0189979422338
3075,0.0180821719566,2.76597052139e-20,0.024217699962,0.00183792593837,0.0222458874232
3076,0.0237785239468,2.76597052139e-20,0.00525603136642,0.0230201057744,0.0209802332299
3077,0.0103556126667,0.00157122446453,0.012540737595,7.68976293426e-21,0.00086730435766
3078,7.21768501347e-05,0.00139298115813,0.0106131284293,0.00308132169469,8.1834956739e-21
3079,1.2000552291e-20,0.0212708366503,5.4661404078e-21,0.0261704296475,8.1834956739e-21
3080,0.00367622218034,2.76597052139e-20,0.000472046819591,0.000613623332855,0.00239289046581
3081,0.0090082412219,0.00295219577718,0.00722612199599,0.0100987626868,0.000190567158889
3082,1.2000552291e-20,0.0313251510993,0.099816306891,1.33758554819e-05,0.0262745565725
